Employee_ID,Age,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Assistant,Job_Role_Executive,Job_Role_Manager,Overtime_Yes,Attrition_Yes
837,34,4,6161,72,26,4,1,1,5,1,42,8,45,7,1,2,1,15,3,True,False,True,False,False,False,False,True,False,False,True,True
838,30,5,7321,60,20,1,2,4,2,2,58,2,36,0,4,4,4,1,2,False,False,True,False,False,False,True,False,True,False,True,False
839,27,4,16204,80,19,13,3,2,3,1,45,9,37,3,1,3,2,48,1,True,False,False,True,False,False,False,False,True,False,False,False
840,45,2,10099,39,16,1,3,3,5,1,71,6,35,18,4,2,2,47,4,True,False,False,False,False,False,False,True,False,False,True,False
841,24,2,14360,87,28,5,7,1,4,4,34,4,53,4,1,1,4,16,4,False,True,False,True,False,False,False,False,False,True,False,False
842,25,3,13313,41,11,1,0,1,2,3,38,5,36,4,2,4,4,20,4,False,False,False,True,False,False,False,False,False,True,False,True
843,45,3,16502,15,8,12,9,3,5,1,91,5,47,19,2,3,3,33,4,True,False,False,False,False,True,False,True,False,False,True,False
844,23,3,8801,88,3,7,3,3,3,4,50,7,59,18,4,2,3,17,1,True,False,False,False,False,False,False,True,False,False,True,True
845,38,4,17130,56,23,13,3,1,2,4,3,9,51,11,3,2,2,5,4,True,False,False,False,False,False,True,True,False,False,True,False
846,39,4,17271,66,7,11,0,4,3,2,79,7,54,19,2,4,4,5,3,True,False,True,False,False,False,True,False,True,False,False,False
847,52,5,19075,39,23,1,2,1,3,4,76,9,57,0,1,4,3,39,4,True,True,False,False,False,False,False,True,False,False,True,False
848,39,3,7151,68,29,1,4,3,3,2,83,4,51,6,3,2,4,13,3,True,False,False,False,False,True,False,False,False,False,True,False
849,31,1,11911,81,7,2,5,4,2,1,50,4,49,16,1,3,4,44,1,False,False,True,False,True,False,False,False,True,False,True,False
850,20,5,15861,20,14,13,8,2,5,2,4,6,36,1,1,1,2,36,3,False,False,True,True,False,False,False,False,False,True,True,False
851,45,1,3666,72,2,14,8,1,1,4,54,8,32,10,2,2,2,30,1,False,False,True,False,False,True,False,False,False,True,False,False
852,33,4,19667,84,10,11,8,3,5,3,19,9,34,6,4,3,4,4,4,True,False,False,False,False,False,False,False,False,True,False,True
853,57,5,8840,67,19,12,0,2,2,3,23,1,30,16,4,4,1,23,2,False,False,False,True,False,False,False,False,True,False,False,False
854,56,5,6565,80,26,10,8,1,1,1,35,1,44,2,1,2,1,21,3,True,True,False,False,False,False,True,False,False,False,False,False
855,30,2,13426,72,9,3,7,1,1,1,33,8,55,5,2,4,4,21,3,True,False,False,False,True,False,False,True,False,False,False,True
856,55,4,10366,96,16,13,1,4,1,3,53,7,32,10,1,1,2,6,2,False,False,False,False,False,False,True,True,False,False,False,True
857,32,4,18630,16,19,11,0,3,4,2,33,9,37,17,3,4,1,24,1,True,False,True,False,False,False,False,False,False,True,False,False
858,22,5,10382,90,18,1,0,2,2,1,82,3,54,17,1,1,2,47,1,True,True,False,True,False,False,False,False,False,True,True,False
859,52,4,19149,36,9,9,5,1,4,4,16,5,38,9,2,4,1,31,4,False,False,False,False,False,False,False,False,True,False,False,False
860,25,5,18871,51,16,10,8,4,1,1,4,3,44,4,1,4,4,19,3,False,False,False,True,False,False,False,False,False,False,False,False
861,29,2,16273,34,13,8,6,2,4,2,88,5,39,14,2,1,3,38,1,False,False,True,False,False,True,False,True,False,False,False,False
862,24,5,3992,38,10,5,4,2,4,1,17,1,31,19,4,4,3,12,4,True,False,True,False,True,False,False,False,True,False,False,False
863,42,4,9858,98,25,13,1,1,2,4,54,4,49,3,2,3,2,14,1,False,False,False,False,False,True,False,True,False,False,True,True
864,29,4,5121,79,20,11,0,2,3,4,52,6,34,0,3,4,2,12,2,False,True,False,False,False,True,False,False,False,True,False,False
865,21,5,15388,79,14,2,1,1,4,4,49,2,48,14,2,2,1,15,2,True,True,False,False,False,False,False,True,False,False,False,False
866,32,5,7136,95,12,5,0,4,4,2,71,7,42,16,3,4,4,19,2,False,False,True,False,True,False,False,False,False,False,True,False
867,59,5,19727,15,25,6,2,4,1,2,90,8,40,18,3,3,1,28,4,False,False,True,True,False,False,False,False,False,False,False,False
868,21,3,15653,17,19,14,5,2,1,4,78,1,30,13,1,2,4,40,3,False,False,False,True,False,False,False,False,False,True,False,False
869,39,4,18479,60,7,1,7,1,1,4,44,4,51,18,3,3,4,41,2,True,False,True,False,False,False,True,False,False,False,False,False
870,20,4,7823,69,23,11,2,3,5,2,12,4,59,17,2,2,2,5,2,True,False,False,True,False,False,False,False,False,False,False,False
871,56,3,7920,89,15,4,9,4,4,2,15,5,44,1,4,4,3,5,1,True,True,False,False,False,False,False,False,True,False,False,True
872,28,5,8471,78,16,9,8,1,1,2,85,4,55,5,2,3,3,6,2,True,True,False,False,False,True,False,True,False,False,False,False
873,36,2,12533,59,27,2,9,1,2,3,83,9,47,12,4,4,2,23,3,False,False,False,False,False,True,False,False,False,True,False,False
874,28,5,10127,40,8,5,4,1,5,2,12,7,45,16,3,2,3,3,4,True,False,True,False,False,True,False,False,False,True,True,False
875,30,5,6720,91,10,1,6,2,3,4,19,2,38,5,1,3,2,37,2,True,True,False,False,True,False,False,False,False,True,True,False
876,34,3,18696,79,4,4,7,3,4,3,65,1,30,4,3,1,1,33,4,False,False,True,True,False,False,False,False,False,True,False,False
877,43,4,4364,38,19,4,2,2,4,2,98,9,40,6,3,3,4,43,4,False,True,False,False,False,False,False,False,False,True,True,False
878,57,5,5708,88,19,6,1,4,2,4,46,1,38,0,4,4,3,21,3,False,False,False,False,True,False,False,False,False,False,False,False
879,54,4,15982,49,28,10,1,2,3,1,18,6,52,12,2,1,3,20,1,True,False,False,False,False,False,True,False,True,False,True,False
880,49,1,3151,38,21,9,4,1,3,3,44,2,40,18,1,1,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False
881,50,4,5321,42,27,3,0,2,5,4,36,4,42,0,1,2,1,39,4,True,True,False,False,False,False,False,False,True,False,True,False
882,24,2,16865,94,15,9,1,1,4,1,53,6,55,12,1,1,3,47,2,False,False,True,False,False,False,False,False,True,False,False,False
883,33,2,3495,30,14,6,8,3,1,4,5,5,31,10,1,1,3,17,4,False,False,True,False,False,True,False,False,False,False,True,False
884,30,5,14987,73,1,7,6,2,2,2,13,6,43,6,2,2,2,29,1,True,False,True,False,False,False,False,False,False,True,True,False
885,28,4,5148,95,16,12,5,2,2,2,3,3,35,19,1,3,2,8,2,False,True,False,True,False,False,False,False,False,False,False,True
886,53,5,3556,68,10,10,8,2,2,1,85,5,37,2,4,4,3,26,1,False,True,False,False,False,False,False,False,False,True,False,False
887,31,3,16393,93,19,2,6,1,2,2,54,2,47,0,4,3,2,28,3,False,True,False,False,False,True,False,False,False,False,True,False
888,54,2,4552,30,22,11,4,1,1,4,99,7,45,7,1,1,1,34,1,True,True,False,False,False,False,False,False,True,False,True,True
889,54,5,6085,29,3,10,8,2,1,1,33,3,50,16,1,4,4,26,2,False,True,False,False,False,False,True,False,False,True,False,False
890,20,3,3156,25,5,14,5,2,5,4,26,1,58,12,2,3,2,13,2,False,False,True,False,False,False,True,True,False,False,True,False
891,59,5,11926,79,9,6,5,3,4,4,6,8,41,13,2,4,4,44,4,True,True,False,False,False,True,False,False,True,False,False,False
892,41,4,10162,93,18,6,3,3,1,4,2,8,40,4,1,1,2,37,2,True,True,False,True,False,False,False,True,False,False,True,False
893,48,4,11055,82,11,2,0,4,5,2,46,3,35,5,2,3,3,13,3,False,False,True,True,False,False,False,False,True,False,True,False
894,27,4,7654,57,16,2,4,3,3,2,96,7,32,5,3,4,2,38,1,False,True,False,False,True,False,False,False,False,False,False,False
895,30,4,14468,83,2,14,8,3,4,4,1,9,43,7,1,4,4,25,4,True,False,True,False,False,True,False,False,False,True,False,False
896,56,1,3154,27,12,2,7,3,1,3,79,8,57,12,2,3,4,47,4,True,False,True,False,False,False,False,False,True,False,False,False
897,33,3,10950,24,22,10,7,1,3,4,24,3,31,17,4,3,3,23,2,False,False,False,False,False,True,False,False,False,False,True,False
898,49,3,18323,89,6,12,4,3,5,4,59,2,40,3,1,1,4,22,3,False,False,False,False,True,False,False,False,False,True,True,False
899,54,4,7626,96,11,1,8,3,1,1,78,7,51,16,1,2,3,21,4,False,False,False,False,False,True,False,False,False,True,True,False
900,40,1,17259,55,27,5,2,2,1,4,23,7,32,4,4,4,3,30,3,False,False,False,False,False,True,False,False,True,False,False,False
901,56,4,17873,64,8,8,2,1,3,2,14,9,47,2,4,3,4,11,3,True,True,False,False,True,False,False,False,False,True,True,False
902,24,1,16016,85,12,2,0,4,1,1,94,5,30,3,2,3,1,4,1,False,False,False,True,False,False,False,False,True,False,True,True
903,38,4,12369,73,29,13,8,4,2,3,13,4,59,4,4,3,4,33,1,False,False,True,False,False,False,False,False,False,True,False,False
904,33,2,3153,53,27,5,5,3,1,1,53,8,53,13,3,4,4,47,1,True,True,False,False,True,False,False,True,False,False,True,False
905,45,2,10853,17,2,12,1,4,4,3,77,4,30,14,1,1,2,12,3,False,False,False,False,False,False,True,False,False,False,True,False
906,23,5,15379,90,9,8,7,4,3,1,5,4,41,19,3,2,4,9,1,True,False,True,True,False,False,False,True,False,False,False,True
907,44,4,18792,21,15,10,8,4,4,1,77,2,44,16,2,4,2,32,4,False,True,False,False,False,False,True,False,True,False,False,True
908,44,3,8599,63,2,14,8,3,5,3,80,1,34,5,4,1,2,11,4,False,True,False,True,False,False,False,True,False,False,False,False
909,37,5,17785,40,29,5,1,4,4,2,17,4,56,9,1,4,4,37,2,True,False,False,False,False,False,False,False,True,False,False,True
910,59,2,14049,47,1,2,1,3,2,2,19,7,35,15,4,4,3,24,3,True,True,False,False,False,False,False,False,False,True,False,False
911,27,4,3786,62,10,3,6,2,2,2,61,9,45,16,4,3,1,7,1,False,False,True,False,False,True,False,False,False,True,False,False
912,58,5,7368,93,2,6,3,2,4,1,80,9,56,13,2,1,4,8,4,False,True,False,False,False,False,True,False,True,False,False,False
913,59,4,17923,16,12,11,0,4,5,4,79,1,41,19,2,3,4,33,3,False,False,True,True,False,False,False,True,False,False,False,False
914,33,2,7272,85,23,11,7,2,1,1,39,5,41,11,2,3,3,25,3,True,True,False,False,False,False,False,False,False,True,False,False
915,51,5,8994,46,8,5,1,3,2,4,38,7,32,8,2,1,2,1,1,False,False,False,False,True,False,False,False,False,False,True,False
916,57,2,10011,18,5,11,2,2,4,4,51,7,59,14,1,3,3,3,3,True,False,True,False,False,False,False,False,False,True,False,True
917,52,1,17086,34,22,4,4,4,4,2,31,6,52,11,3,3,3,40,1,True,True,False,False,True,False,False,False,False,False,False,False
918,42,2,12261,50,28,4,2,3,4,4,72,4,31,13,3,2,2,28,1,False,True,False,True,False,False,False,True,False,False,True,False
919,34,4,10011,46,1,5,6,1,1,1,26,3,36,17,1,1,4,43,1,True,True,False,False,False,False,False,False,False,False,False,False
920,52,3,4212,42,15,2,6,3,3,1,51,9,31,19,4,1,3,33,3,False,False,True,False,False,False,False,False,False,False,True,True
921,44,2,17141,91,6,9,1,2,5,2,96,4,50,5,1,3,3,46,3,False,False,True,True,False,False,False,False,False,False,True,True
922,36,3,12344,15,12,2,6,1,3,3,62,8,36,3,3,3,4,1,1,False,False,True,False,False,False,False,False,False,False,False,False
923,52,1,9704,74,8,10,5,3,5,1,73,1,40,11,3,1,4,38,3,False,False,False,False,True,False,False,False,False,True,True,False
924,21,5,18896,70,13,2,9,1,5,4,62,7,40,12,1,1,1,27,1,False,False,False,False,False,False,False,False,False,False,False,False
925,33,5,3143,49,19,10,8,1,4,1,16,6,43,18,2,4,3,38,2,True,False,True,False,False,False,True,False,False,True,False,False
926,59,3,13681,44,27,14,8,1,2,1,48,1,32,12,4,1,1,35,3,True,True,False,False,False,True,False,False,False,False,True,False
927,59,5,10367,68,1,9,1,3,4,1,99,4,43,11,1,4,2,10,3,False,False,False,False,True,False,False,False,True,False,True,False
928,58,2,6228,50,11,14,6,2,1,3,80,5,40,19,3,3,4,12,2,False,False,True,False,False,False,True,True,False,False,True,False
929,25,3,7582,69,20,3,4,3,5,4,81,8,33,2,2,2,4,10,2,True,True,False,True,False,False,False,False,False,False,False,False
930,25,4,16147,94,1,10,5,2,2,2,22,4,46,2,4,2,1,34,2,True,False,False,False,True,False,False,False,True,False,False,False
931,22,2,14397,72,8,7,0,3,5,1,97,3,45,13,3,4,3,24,1,True,True,False,False,False,True,False,False,False,False,True,False
932,26,2,9031,97,5,4,6,3,5,4,71,2,32,17,4,3,2,28,1,True,True,False,False,False,True,False,False,False,False,False,False
933,27,2,7243,79,17,13,5,3,4,4,12,4,54,18,2,3,3,22,4,False,True,False,True,False,False,False,False,False,False,False,True
934,34,4,16647,83,8,13,3,2,2,2,22,4,39,9,3,3,3,45,2,False,True,False,True,False,False,False,False,True,False,True,False
935,48,1,14496,65,25,6,0,3,2,1,56,5,50,16,2,1,1,16,4,True,False,False,False,True,False,False,True,False,False,True,True
936,52,5,12549,36,10,14,8,1,5,3,61,7,44,14,1,3,3,13,1,False,False,False,False,False,False,False,False,True,False,True,True
937,49,3,18146,67,2,4,3,3,2,4,53,9,37,18,1,1,1,36,3,True,False,False,True,False,False,False,True,False,False,True,False
938,58,1,7185,50,9,10,1,1,2,2,19,2,47,8,4,4,4,36,2,False,False,True,False,False,False,False,False,False,False,True,False
939,46,3,15486,82,24,7,7,4,4,3,85,5,32,3,2,2,4,43,3,True,False,False,False,False,False,True,False,False,True,True,False
940,55,5,10328,50,23,1,1,4,3,4,51,9,36,14,2,4,4,23,1,False,True,False,False,False,True,False,False,False,False,True,False
941,48,4,19684,66,3,3,4,2,1,1,22,3,59,18,4,3,2,14,2,True,False,False,False,False,False,False,True,False,False,True,False
942,57,2,6010,67,18,13,5,2,3,4,34,1,39,15,4,3,2,32,4,True,True,False,False,False,True,False,False,True,False,True,False
943,52,2,8555,96,7,3,7,4,2,3,66,2,49,7,4,4,3,3,4,False,False,True,False,False,False,False,False,False,False,True,False
944,56,4,3067,64,15,1,0,3,5,3,33,6,38,16,1,1,1,27,1,True,True,False,False,False,False,True,False,True,False,False,False
945,46,1,15185,94,21,6,0,3,1,1,32,5,43,0,4,1,3,19,3,False,True,False,True,False,False,False,False,True,False,False,True
946,52,1,4537,55,22,13,3,3,1,1,45,1,52,6,1,1,4,22,1,False,True,False,False,False,False,True,False,True,False,True,False
947,23,3,19781,32,20,11,4,4,5,2,80,1,43,17,4,2,3,1,3,True,False,True,True,False,False,False,False,False,False,False,False
948,41,4,14549,36,18,14,8,1,1,1,44,4,40,11,2,2,3,5,1,False,False,False,True,False,False,False,False,True,False,False,True
949,21,1,8680,80,25,9,6,2,5,2,18,4,57,15,2,3,3,49,4,False,False,False,False,False,True,False,False,True,False,False,False
950,29,4,11747,35,3,8,6,1,1,3,93,6,30,0,4,4,4,33,3,False,False,True,False,False,False,True,False,False,False,False,False
951,24,5,18116,58,28,11,7,4,3,3,86,6,33,14,4,4,1,19,1,False,True,False,False,False,False,False,False,True,False,False,True
952,29,2,5941,61,23,7,4,1,1,4,14,6,55,6,1,3,3,36,2,False,False,False,False,False,False,True,False,False,False,False,False
953,52,2,13849,53,14,10,4,3,4,4,77,1,56,16,3,1,4,6,4,True,False,True,False,False,True,False,True,False,False,True,False
954,57,2,10067,43,24,8,0,3,5,2,65,9,35,2,1,2,2,15,4,False,False,False,True,False,False,False,True,False,False,True,False
955,32,4,13151,68,2,6,8,1,1,1,38,7,51,10,2,4,1,36,2,False,False,True,False,False,True,False,True,False,False,False,False
956,50,4,18126,99,14,9,5,4,5,1,17,7,55,5,4,3,4,33,1,False,True,False,False,True,False,False,False,True,False,False,False
957,55,3,18613,31,22,3,8,1,4,4,69,7,51,5,2,1,3,24,3,False,False,False,False,True,False,False,False,False,True,True,False
958,43,2,9447,94,11,10,2,3,1,3,58,2,34,14,3,1,4,27,4,False,False,True,False,False,False,False,False,False,True,False,False
959,34,3,8499,74,16,10,4,3,1,2,31,2,32,6,1,2,1,49,1,True,False,False,False,False,True,False,False,True,False,False,True
960,48,2,9273,45,8,9,1,4,4,3,20,6,31,10,2,2,3,11,2,False,False,False,False,False,False,False,False,False,True,False,False
961,27,3,4299,87,7,4,9,1,4,3,39,7,32,16,1,3,2,49,3,True,False,False,False,False,False,False,False,False,False,False,False
962,24,3,9701,92,11,7,4,3,4,1,91,3,38,17,4,3,2,23,1,True,False,False,False,True,False,False,False,False,True,False,False
963,48,5,7994,63,3,13,7,3,5,2,26,4,48,18,2,1,2,33,1,True,False,True,False,False,False,False,False,True,False,True,False
964,23,3,18627,16,17,9,1,1,4,3,1,3,48,7,3,1,4,41,4,True,True,False,False,True,False,False,False,True,False,True,False
965,31,4,10489,62,14,2,7,1,5,4,96,7,46,19,1,4,1,46,4,False,False,True,True,False,False,False,False,False,False,False,True
966,21,3,11269,28,6,2,3,2,3,4,79,7,47,7,1,1,2,47,3,True,False,True,False,False,True,False,True,False,False,True,False
967,46,2,5831,73,8,9,9,4,1,1,38,4,40,10,3,3,3,29,1,True,False,True,False,False,False,False,False,True,False,False,False
968,50,3,14602,72,22,12,9,4,1,4,85,7,41,2,2,2,3,31,2,False,True,False,False,True,False,False,False,False,False,False,False
969,55,1,14819,72,5,13,0,1,2,4,55,5,32,13,2,3,3,1,2,False,False,False,False,False,False,True,False,False,True,False,False
970,55,2,4996,65,27,3,4,4,3,3,12,1,47,8,1,4,4,34,3,False,False,False,False,False,False,False,False,False,True,False,True
971,45,1,14619,98,28,9,0,3,4,4,55,4,53,0,3,4,1,18,1,True,False,False,True,False,False,False,False,False,False,False,False
972,46,2,19661,16,8,13,6,1,4,4,65,7,35,0,1,2,1,18,4,False,True,False,True,False,False,False,False,False,False,False,False
973,24,4,6089,55,2,5,7,1,3,3,77,2,36,11,1,3,2,6,1,False,False,False,False,False,False,True,False,True,False,False,False
974,39,4,3523,97,15,6,2,1,4,1,55,2,30,10,4,4,1,40,4,True,True,False,False,True,False,False,False,False,True,False,False
975,30,4,15410,96,12,2,2,2,2,1,27,1,35,0,2,3,3,1,2,False,False,False,False,False,False,False,False,False,False,False,False
976,29,1,18732,30,17,8,6,4,5,2,63,2,47,19,2,4,3,47,3,False,False,False,False,True,False,False,False,False,True,True,False
977,59,5,11167,18,1,11,3,2,1,4,70,8,42,11,4,2,4,42,3,False,False,True,True,False,False,False,False,False,False,False,False
978,57,2,8190,26,15,9,2,3,3,3,81,8,51,16,2,4,3,30,3,False,True,False,False,True,False,False,False,False,True,True,False
979,25,4,7575,43,14,2,7,4,1,2,63,8,48,14,2,3,1,4,4,True,False,True,True,False,False,False,True,False,False,True,False
980,27,2,10727,21,20,6,2,2,5,1,55,1,36,1,2,3,3,32,2,False,False,True,False,True,False,False,False,True,False,False,False
981,42,1,18378,28,22,6,6,1,3,1,40,1,48,17,3,4,2,10,2,False,False,True,False,False,False,True,False,False,True,True,True
982,45,5,4797,26,16,8,1,2,5,3,99,4,38,15,4,1,4,43,3,True,True,False,False,False,True,False,True,False,False,False,True
983,31,1,5131,19,29,10,0,1,4,2,40,6,32,3,1,2,4,5,3,False,True,False,False,False,False,True,False,False,True,False,False
984,45,2,17900,95,9,12,5,2,4,2,99,8,52,7,3,2,1,9,4,True,False,False,False,False,False,True,False,False,True,False,False
985,32,5,14332,46,1,5,7,2,4,3,3,2,41,1,1,4,3,5,4,False,False,True,False,False,True,False,True,False,False,False,False
986,59,5,9666,88,28,9,0,2,5,3,56,3,49,13,4,4,3,11,1,True,False,False,False,False,True,False,False,False,True,True,False
987,37,1,19526,57,17,1,9,1,5,2,29,6,53,14,4,1,1,35,4,True,False,True,False,False,False,False,False,False,True,True,False
988,44,4,15479,95,29,9,8,2,5,1,87,4,59,8,4,2,1,27,1,True,True,False,False,False,False,False,False,True,False,False,False
989,52,2,4410,83,13,10,2,4,1,4,83,2,47,1,2,1,2,4,3,True,True,False,False,False,False,True,True,False,False,True,False
990,59,3,15665,59,21,7,2,4,5,1,45,7,37,16,3,2,1,10,2,False,True,False,False,False,False,True,True,False,False,True,False
991,31,3,3534,23,26,4,3,4,4,3,55,4,38,9,4,4,3,39,4,True,False,True,True,False,False,False,False,False,False,True,False
992,55,1,6364,63,21,3,0,1,2,2,30,8,42,8,1,2,2,33,2,False,True,False,True,False,False,False,False,False,True,False,True
993,23,2,6342,47,5,14,8,1,5,2,87,8,37,1,2,2,4,38,4,True,False,True,False,False,False,False,False,True,False,True,False
994,24,2,16465,32,10,10,2,4,2,4,6,7,51,18,2,2,3,8,4,True,False,False,False,False,False,False,False,False,True,True,False
995,56,1,7500,23,6,11,9,4,4,2,89,9,39,16,3,1,4,49,1,True,False,True,True,False,False,False,False,False,True,True,False
996,27,2,4172,76,24,14,3,4,5,4,76,4,46,10,3,1,4,24,4,False,False,False,True,False,False,False,False,False,False,False,False
997,47,4,11007,71,19,6,0,3,1,1,53,7,36,16,3,2,4,39,3,True,False,True,False,True,False,False,False,False,True,True,True
998,50,1,4641,43,25,12,3,4,1,1,7,1,46,9,2,3,3,33,2,False,False,False,False,True,False,False,False,True,False,True,False
999,28,4,19855,92,13,13,0,2,2,2,54,4,52,17,4,1,4,41,4,False,True,False,True,False,False,False,False,True,False,False,False
1000,48,2,11738,39,1,1,4,3,1,2,68,2,59,5,1,4,3,43,2,False,False,False,False,True,False,False,False,False,False,True,False
